"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 21 10:25:26 GMT 2024","Fri Jun 21 10:25:41 GMT 2024","15216","","Тестовый класс для проверки домашней страницы GOOGLE.COM","","demoQA_tests.HomePageTests","searchTest","Find {Котики} on {Google.com} Find {Котики} on {Google.com} :: итерация [1] из [1]",""
